,dataset,estimator,time,model_string,random_seed,train_log_loss,train_roc_auc_score,train_accuracy_score,test_log_loss,test_roc_auc_score,test_accuracy_score,est_params
352,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,GradientBoosting,0.0568683147430419,,33585,0.5225706199465757,0.8185146660611254,0.75234375,0.5808587243740752,0.761848851316974,0.715625,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.5870151196448162, ""loss"": ""log_loss"", ""max_depth"": 2, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 183, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 20, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.21000000000000002, ""verbose"": 0, ""warm_start"": false}"
353,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,GradientBoosting,0.0886633396148681,,41729,0.4858831012343797,0.8554998827941867,0.771875,0.5822193911309508,0.7616697994987469,0.721875,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.27605670919550646, ""loss"": ""log_loss"", ""max_depth"": 4, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 113, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 13, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.05, ""verbose"": 0, ""warm_start"": false}"
354,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,GradientBoosting,0.0402803421020507,,66580,0.5181620206764067,0.8232707151560734,0.75390625,0.5894466699523632,0.7615894039735099,0.71875,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.6744144812928767, ""loss"": ""log_loss"", ""max_depth"": 5, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 194, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 19, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.18000000000000002, ""verbose"": 0, ""warm_start"": false}"
355,german,GradientBoosting,0.0919575691223144,,57302,0.4016904655252686,0.9113550284978856,0.8375,0.537755331069297,0.7115987460815048,0.73,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.04960200976434641, ""loss"": ""log_loss"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 27, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 7, ""random_state"": 57302, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.11, ""verbose"": 0, ""warm_start"": false}"
356,german,GradientBoosting,0.1745238304138183,,92067,0.3877754746550115,0.9018752211345678,0.835,0.5348566735146091,0.7395833333333334,0.74,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.05584320656402496, ""loss"": ""log_loss"", ""max_depth"": 5, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 56, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 20, ""random_state"": 92067, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.09, ""verbose"": 0, ""warm_start"": false}"
357,german,GradientBoosting,0.0638973712921142,,33585,0.3536564922918337,0.9241855340962746,0.86125,0.5057682976285812,0.7871625535859111,0.76,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.23619379735688242, ""loss"": ""log_loss"", ""max_depth"": 3, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 35, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 9, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.09, ""verbose"": 0, ""warm_start"": false}"
358,german,GradientBoosting,0.1158497333526611,,41729,0.3626768768156546,0.9111001191627134,0.86375,0.550553809573711,0.7505503417912176,0.715,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.07754240419042273, ""loss"": ""log_loss"", ""max_depth"": 5, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 32, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 12, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.29000000000000004, ""verbose"": 0, ""warm_start"": false}"
359,german,GradientBoosting,0.1047694683074951,,66580,0.36639509706174,0.9258779761904762,0.86,0.4751805381934095,0.8066666666666668,0.79,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.0824403497727942, ""loss"": ""log_loss"", ""max_depth"": 5, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 31, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 13, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.08, ""verbose"": 0, ""warm_start"": false}"
360,Hill_Valley_with_noise,GradientBoosting,0.1440479755401611,,57302,0.6746153224572491,0.6093668782753185,0.5552115583075335,0.6835267465570319,0.5721219114852023,0.5473251028806584,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.48528060231466935, ""loss"": ""log_loss"", ""max_depth"": 2, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 200, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 8, ""random_state"": 57302, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.27, ""verbose"": 0, ""warm_start"": false}"
361,Hill_Valley_with_noise,GradientBoosting,1.041236400604248,,92067,0.6606350317378885,0.6649418431255592,0.5954592363261094,0.7020722968291894,0.4822155851208254,0.5020576131687243,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.03220206903816933, ""loss"": ""log_loss"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 99, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 4, ""random_state"": 92067, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.19, ""verbose"": 0, ""warm_start"": false}"
362,Hill_Valley_with_noise,GradientBoosting,0.6081335544586182,,33585,0.6631985982740307,0.6758957862894636,0.6171310629514963,0.7001813549107474,0.4892411077925604,0.48559670781893,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.18842835492452772, ""loss"": ""log_loss"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 199, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 19, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.09999999999999999, ""verbose"": 0, ""warm_start"": false}"
363,Hill_Valley_with_noise,GradientBoosting,0.370079755783081,,41729,0.6753469900121541,0.7291870798435677,0.6522187822497421,0.6837274949602437,0.6081593927893738,0.588477366255144,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.011145472014234114, ""loss"": ""log_loss"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 10, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 9, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.19, ""verbose"": 0, ""warm_start"": false}"
364,Hill_Valley_with_noise,GradientBoosting,0.2272360324859619,,66580,0.6825292968528793,0.7859139922431062,0.5913312693498453,0.696780783453037,0.4711643461643462,0.4567901234567901,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.01272978665943719, ""loss"": ""log_loss"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 22, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 5, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.02, ""verbose"": 0, ""warm_start"": false}"
365,Hill_Valley_without_noise,GradientBoosting,1.2735085487365725,,57302,0.4722971836328323,0.9224698374288538,0.8390092879256966,0.6703562267306392,0.6315735971808077,0.6049382716049383,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.3817543143205338, ""loss"": ""log_loss"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 26, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 16, ""random_state"": 57302, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.03, ""verbose"": 0, ""warm_start"": false}"
366,Hill_Valley_without_noise,GradientBoosting,0.1414904594421386,,92067,0.6599192960343315,0.6742523006134968,0.6171310629514963,0.6991189100898938,0.5186663936663937,0.51440329218107,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.5915388347456262, ""loss"": ""log_loss"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 140, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 5, ""random_state"": 92067, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.22, ""verbose"": 0, ""warm_start"": false}"
367,Hill_Valley_without_noise,GradientBoosting,0.3607678413391113,,33585,0.6052410129599584,0.7530970699247672,0.6821465428276574,0.6995796901066315,0.5640214878280974,0.5432098765432098,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.8903276638695008, ""loss"": ""log_loss"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 146, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 20, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.060000000000000005, ""verbose"": 0, ""warm_start"": false}"
368,Hill_Valley_without_noise,GradientBoosting,0.3922724723815918,,41729,0.6835698610836358,0.5938104407542154,0.5624355005159959,0.6915118036855127,0.5357966101694914,0.5185185185185185,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.04132241793026503, ""loss"": ""log_loss"", ""max_depth"": 3, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 187, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 6, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.21000000000000002, ""verbose"": 0, ""warm_start"": false}"
369,Hill_Valley_without_noise,GradientBoosting,0.8243303298950195,,66580,0.6715979240970196,0.6482718324035689,0.6274509803921569,0.6947296805100707,0.5305419055419056,0.5267489711934157,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.036795228447941385, ""loss"": ""log_loss"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 115, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 10, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.14, ""verbose"": 0, ""warm_start"": false}"
370,hypothyroid,GradientBoosting,0.1713662147521972,,57302,0.0319568368194023,0.9979167801318012,0.991699604743083,0.0315272639373513,0.9983443708609272,0.990521327014218,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.12562958346592165, ""loss"": ""log_loss"", ""max_depth"": 4, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 19, ""random_state"": 57302, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.09999999999999999, ""verbose"": 0, ""warm_start"": false}"
371,hypothyroid,GradientBoosting,0.3202109336853027,,92067,0.027654908598416,0.9987067773167358,0.9932806324110672,0.0484690941112095,0.9893902046940306,0.9873617693522908,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.10972067506386406, ""loss"": ""log_loss"", ""max_depth"": 4, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 100, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 9, ""random_state"": 92067, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.05, ""verbose"": 0, ""warm_start"": false}"
372,hypothyroid,GradientBoosting,0.123110294342041,,33585,0.0350071460500208,0.9967076471043068,0.9885375494071146,0.0378955293215826,0.971839546191248,0.9873617693522908,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.14731720283230218, ""loss"": ""log_loss"", ""max_depth"": 4, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 19, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 3, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.3, ""verbose"": 0, ""warm_start"": false}"
373,hypothyroid,GradientBoosting,0.3441193103790283,,41729,0.0206647286682855,0.9987613542526836,0.9948616600790514,0.1080435338096864,0.9560504532912888,0.9699842022116903,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.07485597590422194, ""loss"": ""log_loss"", ""max_depth"": 4, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 19, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 18, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.09999999999999999, ""verbose"": 0, ""warm_start"": false}"
374,hypothyroid,GradientBoosting,0.2401587963104248,,66580,0.0358409704541376,0.9958869294605808,0.9905138339920948,0.0628006933117685,0.9756189047261816,0.9842022116903634,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.09619271690127451, ""loss"": ""log_loss"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 38, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 10, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.22, ""verbose"": 0, ""warm_start"": false}"
375,kr_vs_kp,GradientBoosting,0.5887465476989746,,57302,0.0007806310612041,0.999999693521348,0.9996087636932708,0.0152622950304184,0.99995079515037,0.9953125,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.17192384481101075, ""loss"": ""log_loss"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 6, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 10, ""random_state"": 57302, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.05, ""verbose"": 0, ""warm_start"": false}"
376,kr_vs_kp,GradientBoosting,0.6568822860717773,,92067,0.0011802362809925,1.0,1.0,0.006493346208755,0.999970610133626,0.9984375,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.08354921099157592, ""loss"": ""log_loss"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 5, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 15, ""random_state"": 92067, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.04, ""verbose"": 0, ""warm_start"": false}"
377,kr_vs_kp,GradientBoosting,0.4358804225921631,,33585,0.00300895774035,0.999997236284756,0.9988262910798122,0.0129020914375701,0.999912109375,0.99375,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.27272164656328196, ""loss"": ""log_loss"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 46, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 9, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.01, ""verbose"": 0, ""warm_start"": false}"
378,kr_vs_kp,GradientBoosting,0.8140978813171387,,41729,0.000876598259657,1.0,1.0,0.0015860220742128,1.0,1.0,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.09758863442637111, ""loss"": ""log_loss"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 8, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.03, ""verbose"": 0, ""warm_start"": false}"
379,kr_vs_kp,GradientBoosting,0.7627716064453125,,66580,0.0006659975967938,1.0,1.0,0.014308647265478,0.9999414056777898,0.996875,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.10234693295657372, ""loss"": ""log_loss"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 18, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.06999999999999999, ""verbose"": 0, ""warm_start"": false}"
380,magic,GradientBoosting,8.832210063934326,,57302,0.2206760449534094,0.9689610112835794,0.916469505783386,0.2883470123490332,0.9398312582409236,0.8824921135646687,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.11900217680686025, ""loss"": ""log_loss"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 106, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 9, ""random_state"": 57302, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.04, ""verbose"": 0, ""warm_start"": false}"
381,magic,GradientBoosting,12.612729787826538,,92067,0.1774152165650215,0.9824464334734198,0.9376314405888538,0.3105695550091177,0.9289993320654836,0.8722397476340694,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.1441086709263551, ""loss"": ""log_loss"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 87, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 12, ""random_state"": 92067, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.05, ""verbose"": 0, ""warm_start"": false}"
382,magic,GradientBoosting,11.65245246887207,,33585,0.1784980365824832,0.981700780070008,0.9396687697160884,0.3051120834312053,0.9317711140402556,0.8753943217665615,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.09663747460951727, ""loss"": ""log_loss"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 41, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 8, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.15000000000000002, ""verbose"": 0, ""warm_start"": false}"
383,magic,GradientBoosting,9.41401195526123,,41729,0.2109213893542586,0.9733968469687446,0.9187039957939012,0.2866207452454712,0.9385840741770428,0.8840694006309149,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.12696149629622214, ""loss"": ""log_loss"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 118, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 11, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.03, ""verbose"": 0, ""warm_start"": false}"
384,magic,GradientBoosting,10.025272607803345,,66580,0.1878361651896382,0.9807533871607662,0.9320452155625656,0.2830678556641864,0.9385254769907792,0.8856466876971609,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.13757407197643082, ""loss"": ""log_loss"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 59, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 16, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.04, ""verbose"": 0, ""warm_start"": false}"
385,mofn_3_7_10,GradientBoosting,0.1454620361328125,,57302,9.026451378565081e-08,1.0,1.0,3.967562322979685e-07,1.0,1.0,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.6860598211043764, ""loss"": ""log_loss"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 14, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 19, ""random_state"": 57302, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.06999999999999999, ""verbose"": 0, ""warm_start"": false}"
386,mofn_3_7_10,GradientBoosting,0.058218240737915,,92067,1.0856147857062989e-08,1.0,1.0,1.2564187170580851e-08,1.0,1.0,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.8501223160580277, ""loss"": ""log_loss"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 20, ""random_state"": 92067, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.09999999999999999, ""verbose"": 0, ""warm_start"": false}"
387,mofn_3_7_10,GradientBoosting,0.0543601512908935,,33585,1.0824852227085761e-08,1.0,1.0,1.2396420018084008e-08,1.0,1.0,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.8944998591878704, ""loss"": ""log_loss"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 14, ""random_state"": 33585, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.060000000000000005, ""verbose"": 0, ""warm_start"": false}"
388,mofn_3_7_10,GradientBoosting,0.0621464252471923,,41729,7.842951407386388e-09,1.0,1.0,8.87216133236269e-09,1.0,1.0,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.8883049286363176, ""loss"": ""log_loss"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 5, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 18, ""random_state"": 41729, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.21000000000000002, ""verbose"": 0, ""warm_start"": false}"
389,mofn_3_7_10,GradientBoosting,0.0971136093139648,,66580,3.8808523949992553e-07,1.0,1.0,6.875332433797139e-07,1.0,1.0,"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.8973134260687173, ""loss"": ""log_loss"", ""max_depth"": 6, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 15, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": 15, ""random_state"": 66580, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.18000000000000002, ""verbose"": 0, ""warm_start"": false}"
